ID,SMILES
18018,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12
18019,O=C(O)c1nnn(-c2ccccc2F)c1C(F)(F)F
18020,O=[N+]([O-])c1nc[nH]c1[N+](=O)[O-]
18021,O=C(O)c1ccc(-c2cnco2)cc1
18022,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C
18023,CC(C)(C)OC(=O)NC1CCNC1
18024,Nc1cc(=O)[nH]c(=O)n1-c1ccccc1
18025,O=C(Nc1cccc2cccnc12)c1cn(CCCCCF)c2ccccc12
18026,Nn1c(C(F)(F)F)n[nH]c1=S
18027,O=C(O)C(CC(=O)N1CC2CCCCC2C1)Cc1ccccc1
18028,Oc1ccc(Cl)c(C(F)(F)F)c1
18029,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C
18030,O=C(O)CNC(=O)Cc1cccc2ccccc12
18031,[C-]#[N+]c1ccc2ccccc2c1
18032,c1ccc(-c2cn3c(n2)sc2ccccc23)cc1
18033,CCCCN1CCNCC1
18034,O=C(O)c1cc(NC(=O)c2ccc(Cl)cc2Cl)cc(C(=O)O)c1
18035,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)CCl)cc1
18036,COc1ccc(C2=CC(=O)OC2Cc2ccc(O)cc2)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1
18037,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
18038,C=CCc1ccc(OC(C)=O)c(OC)c1
18039,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl
18040,N#CSc1ccc(O)cc1
18041,CC(C)(C)OC(=O)Nc1cnc(Br)s1
18042,Cc1cn(C2CC(O)C(COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]c1=O
18043,CC(C)(C)C(=O)Nc1ccc(Br)cn1
18044,NC(CC(=O)O)c1cccc(Cl)c1
18045,O=C(O)CCc1cc(F)ccc1Br
18046,CCCCC(=O)Nc1c(C)cc(Br)cc1C
18047,Nc1ccc(O)c(O)c1
18048,CC(N)Cc1ccc2c(c1)OCC2
18049,COc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1
18050,CC1=C(c2ccccc2)C(c2ccccc2)=C(C)C1=O
18051,CCCCCCCCNC(=O)CC(=O)Nc1cc(Cl)ccc1O
18052,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1
18053,CC(C)CC(N)C(=O)NC(CCC(=O)O)C(=O)O
18054,O=C(O)c1ccc(Nc2ccnc(Nc3ccc(C(=O)O)cc3)n2)cc1
18055,ClCc1coc(-c2ccc(Br)cc2)n1
18056,CN1CCCN(c2nc(C(F)(F)F)nc3ccccc23)CC1
18057,CCCCCC(=O)OCC1COC(=O)C1
18058,O=C(O)c1ccc(NCc2ccc3c(c2)OCO3)cc1
18059,O=C(O)c1ccc(CSc2ccccc2)cc1
18060,Brc1ccc2c(I)n[nH]c2c1
18061,CCCCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O
18062,CCN(CC)C(=O)C(=O)O
18063,CCCCCCCCCCCCCCC/C=C/C(O)C(N)CO
18064,CC(=O)CC(=O)Nc1ccc2nc(O)[nH]c2c1
18065,O=C(CCc1ccccc1)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
18066,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
18067,Cc1cc(-c2csc(N)n2)c(C)n1CC1CCCO1
18068,NC(=O)CC(N)C(=O)NC(CC(N)=O)C(=O)O
18069,NCc1cn(-c2ccccc2)nn1
18070,NC1CCCCCCC1
18071,COc1c(O)cc2c(=O)oc3c(OC)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc4c(=O)oc1c2c34
18072,CC1(C)O[C@H]2[C@@H](n3cnc4c(=O)[nH]c(N)nc43)O[C@H](CO)[C@H]2O1
18073,NC1CCCCCC1
18074,Cn1nc(C(C)(C)C)cc1C(=O)O
18075,Oc1ccnc(OC(F)F)c1
18076,CCC(C)(O)C1(C(=O)O)COC(=O)C1
18077,COC(=O)CCCCCCCC(=O)O
18078,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2
18079,CC(C(=O)O)c1ccccc1
18080,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO
18081,Nc1nccc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O
18082,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
18083,COc1c(/C=C/C(=O)c2ccc(O)cc2)ccc(O)c1CC=C(C)C
18084,Clc1nc(Cl)c2ccncc2n1
18085,O=Cc1c(-c2cccnc2)[nH]c2ccccc12
18086,CC(C)S(=O)(=O)c1ccc(Br)cc1
18087,O=C1c2ccccc2C(O)(Cc2ccccc2)N1Cc1ccccc1
18088,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2
18089,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)O
18090,CC(C)(C)OC(=O)CN(Cc1ccc(Cl)cc1)Cc1ccc([N+](=O)[O-])s1
18091,O=CNCc1ccco1
18092,NCCCCNO
18093,O=C(O)c1ccc2c(c1)C(=O)N(c1ccc([N+](=O)[O-])cc1)C2=O
18094,CCOC(=O)Cn1nc(C(F)(F)F)cc1C
18095,CC(=O)c1cc(O)ccc1O
18096,O=C(O)CCP(=O)(O)O
18097,CCNc1sc(C(=O)c2ccc(C)cc2)c(N)c1C#N
18098,Nc1cccc2ccccc12
18099,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(/C=O)[C@H](OC)[C@@H](OC(=O)C(C)C)[C@@H]12
18100,O=C(CCl)N(Cc1nnc(-c2ccc(Cl)cc2)o1)C1CC1
18101,Cn1c(SCC(=O)NN)nnc1-c1ccc(Br)cc1
18102,COc1c(O)cc2c(=O)c3c(O)cc(O)c(CC=C(C)C)c3oc2c1CC=C(C)C
18103,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2
18104,COCCCOc1cc[n+]([O-])c(CS(=O)(=O)c2nc3ccccc3[nH]2)c1C
18105,CCC(CO)NCc1cccs1
18106,COc1ccc(C(N)=S)cc1
18107,N=C(N)NCCCC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O
18108,CCC(=O)NCCc1c[nH]c2ccc(OC)cc12
18109,Cc1ccccc1C(C)NC1=NCCO1
18110,CC1(C)C2CCC1(C)C(OC(=O)c1ccc(O)cc1)C2
18111,CC(=O)O[C@H]1[C@@H](n2cnc3c(N)ncnc32)O[C@H](CO)[C@H]1OC(C)=O
18112,CC(=O)N[C@@H](CCC(=O)O)C(=O)O
18113,CC1CC(=O)N2CCSC2=N1
18114,Oc1cc(N2CCNCC2)c(-c2ccccc2)nn1
18115,NC(=O)C1CCCNC1
18116,Nc1nnc(SCc2ccc([N+](=O)[O-])cc2)s1
18117,Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)O
18118,ClCc1ncnn1-c1ccccc1
18119,COc1ccccc1CNCc1ccccc1
18120,CC(C)N(C)CCc1c[nH]c2cccc(O)c12
18121,O=Cc1ccc(O)c(S(=O)(=O)O)c1
18122,C[C@@H]1CCC=C2C(=O)C[C@H]3OOC(C)(C)[C@H]3[C@]21C
18123,COc1ccc2c(c1)/C(=C/c1c[nH]cn1)C(=O)N2
18124,O=C(O)CC1CCCC[C@H]1O
18125,Cc1nc(N)sc1-c1nccn1C
18126,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC(=O)/C=C/c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](OC(=O)/C=C/c2ccccc2)[C@H](O)[C@H]1O
18127,O=C(O)C1CCCCN1S(=O)(=O)c1ccc(Br)s1
18128,O=C(O)C1CCCCN1S(=O)(=O)c1ccc(Br)cc1
18129,CCCCC/C=C\C/C=C/C=C/C=C/C(O)C(O)CCCC(=O)O
18130,CCOCN(C(=O)CS(=O)(=O)O)c1c(C)cccc1CC
18131,COCC(N)C(=O)O
18132,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1ccccc1O
18133,CNC(=O)c1ccccc1
18134,CC(=O)OC1CCC2(C)C3=C(CCC2C1(C)C)C1(C)CCC(C(CCC=C(C)C)C(=O)O)C1(C)CC3
18135,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
18136,CCS(=O)(=O)c1ccccc1C(=O)O
18137,COC(=O)c1cc([N+](=O)[O-])c(F)cc1F
18138,NCCC(N)C(=O)O
18139,O=C1c2ccccc2-c2nc3nonc3nc21
18140,CCn1c2ccccc2c2cc(N)ccc21
18141,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1
18142,CCCCCCCC/C=C\CCCCCCCC(=O)OCC
18143,O=[N+]([O-])c1ccc(Cl)c(-c2nnn[nH]2)c1
18144,OC[C@H]1O[C@@H](OCCc2ccccc2)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@@H]1O
18145,O=C(c1ccccc1F)N1CCC(Cc2ccccc2)CC1
18146,C[C@@H]1CC(=O)c2c(ccc3c2C(=O)c2cccc(O)c2C3=O)C1
18147,O=C(NC1CCCCC1)c1cncc(Br)c1
18148,[N-]=[N+]=NCCCC1CCC(=O)CC1=O
18149,O=C1c2ccccc2C(=O)N1OCCON1C(=O)c2ccccc2C1=O
18150,COC(=O)c1cc(=O)c2cc(Cl)cc(Br)c2[nH]1
18151,Cc1cc(C)c(NC(=O)CC#N)c(C)c1
18152,CCCCCCCCC[C@@H](O)CC(=O)CCc1ccc(O)c(OC)c1
18153,COc1ccc2c3c([nH]c2c1)C(CC(C)C)N1C(=O)C(CCC(=O)OC(C)(C)C)NC(=O)C1C3
18154,CC1=CC(C)(C)NC(=S)N1c1ccc(C)cc1
18155,Nc1ccc(OCCN2CCOCC2)cc1
18156,NCCCCC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O
18157,O=C(O)c1cnc2ccccc2n1
18158,C=CC(=O)Nc1cccc(Cl)c1
18159,CC(C)CNCc1ccc(C(=O)O)cc1
18160,Cc1cc([N+](=O)[O-])ccc1NC(=O)c1ccccc1
18161,O=C(c1cccs1)N1CCNCC1
18162,CC(CO)CCCC(C)(O)c1ccc(C(=O)O)cc1O
18163,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
18164,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
18165,CSCCC(N)C(=O)NC(CCCCN)C(=O)O
18166,O=P(O)(O)O[C@@H]1[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H](O)[C@H](O)[C@H]1OP(=O)(O)O
18167,OB(O)c1ccncc1
18168,O=C(O)/C=C/CCc1ccccc1
18169,NCCNC(=O)Cc1cccc2ccccc12
18170,CCC(=O)Nc1c(-c2ccc(C)cc2)nc2ccccn12
18171,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
18172,CNC(C)Cc1ccc(C)cc1
18173,O=c1c(-c2ccccc2)c(C(F)(F)F)oc2cc(O)ccc12
18174,O=C(O)Cc1cc(=O)oc2cc(O)c(O)cc12
18175,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC
18176,O=C(NCCc1ccccc1)c1ccc(Cl)cc1
18177,Cc1nc2ccc(CN(C)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1
18178,CCCCc1cc(C(=O)O)n[nH]1
18179,NS(=O)(=O)c1c(Cl)nc2ccccn12
18180,CNC(C)Cc1cccs1
18181,O=Cc1ccccc1N1CCOCC1
18182,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1
18183,CCOc1ccc2c(-c3ccccc3)c(-c3ccc(OC)cc3)c(=O)oc2c1
18184,Nc1sc2c(c1-c1nc3ccccc3s1)CCCC2
18185,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2
18186,Nc1nc(N)nc(NC2CC2)n1
18187,Nc1nnc(-c2cccc(OC(F)F)c2)o1
18188,O=C(NC1CCNCC1)C1CC1
18189,CN(C)CCCNS(=O)(=O)c1ccc2ccccc2c1
18190,O=C(O)CC[N+](=O)[O-]
18191,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
18192,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@H](O)CO
18193,O=C(OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(O)cc1
18194,CCN(C(=O)SCc1ccccc1)C(C)C(C)C
18195,CN1CCCCC1Cn1cc(C(=O)c2cccc3ccccc23)c2ccccc21
18196,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
18197,OC1CCCN(c2ccnc(Cl)n2)C1
18198,O=C(O)CCn1ccc2c(cnc3ccnn32)c1=O
18199,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
18200,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
18201,NC(=O)c1cccnc1N1CCNCC1
18202,C=C1C(OC(=O)/C=C(\C)CC)CC(C(C)C)C2C1CC(=O)C2C(C)OC(C)=O
18203,CCCCC/C=C\C=C\C(O)CCCCCCCCCC(=O)O
18204,O=C(O)c1c(Cl)cccc1Br
18205,c1ccc2c(CC3=NCCN3)cccc2c1
18206,CC1CCC2C(C)C3C(CC4[C@@H]5CCC6C[C@@H](O)CC[C@]6(C)C5CC[C@]34C)N2C1
18207,C=C(C)[C@@]12O[C@@H]1[C@@]1(C)C(=C[C@H]2O)CC[C@@H](O)[C@@H]1C
18208,COc1ccccc1CC(=O)c1cn(CCC2CCCCC2)c2ccccc12
18209,O=C(NC1CCC(O)CC1)NC1CCC(O)CC1
18210,CCCCCCOc1ccc(CC(=O)O)cc1
18211,O=C1OC2(c3ccc(O)cc3Oc3cc(Oc4ccc(O)cc4)ccc32)c2ccccc21
18212,Oc1cccc2cccc(O)c12
18213,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1
18214,Nc1ccccc1C(=O)c1ccc(F)cc1
18215,NC(=O)CN1CCCC1=O
18216,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1
18217,O=C(O)Cc1ccc2c(c1)CCO2
18218,NC(CO)CC1CCCCC1
18219,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2
18220,Nc1nc(-c2ccc3c(c2)Cc2ccccc2-3)cs1
18221,CCCCC/C=C\C/C=C\C/C=C\CCCCCP(=O)(F)OC
18222,CCCCCCC(C(=O)c1ccccc1)N1CCCC1
18223,C=C[C@]1(C)C=C2C(=O)C(O)=C3[C@](C)(C=CC[C@@]3(C)CO)[C@@]2(O)CC1
18224,O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1
18225,CC(C)(C)C1=CC(=O)C=CC1=O
18226,CCOC(=O)CC(C)C
18227,S=c1[nH]c2cccc(Br)c2s1
18228,O=C(O)c1cccn(Cc2ccc(F)c(F)c2)c1=O
18229,Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2ccccc2[nH]1
18230,COc1cc(C2NCCc3cc(O)c(O)cc32)cc(OC)c1OC
18231,[O-][n+]1ccc(Cl)cc1
18232,COc1cccc(-c2oc3ccc(OC)cc3c(=O)c2OC)c1
18233,c1ccc(C(OC2CCN(CCCc3nnn[nH]3)CC2)c2ccccc2)cc1
18234,CSc1[nH]c(=O)nnc1SCc1ccccc1
18235,O=C(Nc1nccs1)C(Cl)(Cl)Cl
18236,CNc1c([N+](=O)[O-])ccc(F)c1F
18237,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21
18238,O=C(O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)Cc1ccccc1
18239,CC(NS(=O)(=O)c1cccc(C(F)(F)F)c1)C(=O)O
18240,O=C(/C=C/c1ccc(O)cc1)NCC(O)c1ccc(O)cc1
18241,NC(C(=O)O)c1ccccc1[N+](=O)[O-]
18242,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1
18243,Cc1c(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1O)C(=O)c1ccccc1C2=O
18244,CCCCCn1cc(C(=O)c2cccc3ccc(Cl)cc23)c2ccccc21
18245,CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccc(O)cc1)C2
18246,CC(C)C(=O)OC(C(=O)O)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O
18247,CC(C)(C)OC(=O)N1CC(F)(F)CC1C(=O)O
18248,Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C
18249,ClCC1CCCN2CCCCC12
18250,Cn1nccc1B(O)O
18251,CCCCc1ccc(NC(=O)c2ccc(OC)cc2)cc1
18252,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn(Cc3c(Cl)nc(CCCC)n3Cc3ccc(-c4ccccc4-c4nnn[nH]4)cc3)n2)cc1
18253,Oc1cc(C(F)(F)F)nc2c(F)c(Cl)ccc12
18254,NC[C@H]1CC[C@H](C(=O)O)CC1
18255,Fc1cc(Br)cc2[nH]nc(I)c12
18256,O=C(O)c1cc(Br)cc(Cl)c1O
18257,OCCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12
18258,COc1ccc(S(=O)(=O)N2CCOCC2)cc1N
18259,CCCCNc1nc2ccccc2[nH]1
18260,Cn1ncc2c(NCc3ccccc3)ncnc21
18261,N#Cc1cc2c(Br)cccc2[nH]1
18262,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
18263,Clc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1
18264,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3ccc(CO)nc32)CC1
18265,COc1ccc(C(=O)O[C@@H]2C[C@@H]3CC[C@H](C2)N3O)cc1OC
18266,Nc1nc(C(F)(F)F)cs1
18267,CCn1cc(-c2cc(C(F)(F)F)nc(NN)n2)c(C)n1
18268,Cc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1
18269,CCOc1cc(Br)cc(C=O)c1O
18270,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
18271,CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O
18272,CC(C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(C(=O)c2ccccc2)c1
18273,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
18274,O=C(O)CCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21
18275,Nc1ccccc1Cc1ccccc1N
18276,CCCCCCCCCCCCCCCCC(=O)O
18277,COc1cc(/C=C/C(=O)c2ccccc2O)ccc1O
18278,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC
18279,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2cccc3cccc1c23
18280,Nc1ncc2c(F)cccc2n1
18281,COCCCNC(=O)CSc1ccccc1
18282,CCC(C)C(O)C(C)(O)/C=C/C1=CC2=C(Cl)C(=O)C(C)(O)C(O)C2=CO1
18283,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
18284,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21
18285,O=[N+]([O-])c1ccc2c(c1)c(S(=O)(=O)O)cc1onnc12
18286,Nc1nc2nc[nH]c2c(=S)[nH]1
18287,O=C(O)CS(=O)c1ccc(Cl)cc1
18288,CCCc1nc2ccccc2[nH]1
18289,C[C@H]1C(=O)CCC2[C@]3(C)CCC4(C)[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@]4(C)C3CC[C@@]21C
18290,COc1c(C)c2c(c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
18291,Cc1cccc(C)c1NC(=O)c1cccnc1O
18292,O=C(O)C(O)(c1ccccc1)c1cccs1
18293,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1
18294,O=C(Nc1cccc2ccccc12)c1ccccc1
18295,CC(N)Cc1ccc(Br)cc1
18296,Cc1[nH]nc(N)c1Cl
18297,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
18298,COc1cc(O)ccc1C=O
18299,CC(N)Cc1cccc2ccoc12
18300,O=[N+]([O-])c1ccc2[nH]c3ccc(Cl)cc3c2c1
18301,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl
18302,CCCCCCCCCCCCCCC(=O)C(=O)NCCCC(=O)OCC
18303,C[C@H](CSSC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
18304,O=C(O)c1cnc(C(=O)O)cn1
18305,O=C(N[C@H](CO)C(=O)O)c1ccccc1O
18306,NC(Cc1c[nH]c2cccc(F)c12)C(=O)O
18307,Fc1cc2cccnc2cc1F
18308,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O
18309,Nc1ccn(CC(F)(F)F)n1
18310,O=C(O)CSc1nc(=O)c2ccccc2[nH]1
18311,C=CCCCCCCCCC1C(=O)OC(C(=O)O)C1(O)C(=O)O
18312,CN1CCN(CCC2CCNCC2)CC1
18313,CC(C)N(C(=O)SC/C(Cl)=C/Cl)C(C)C
18314,Nc1ccc(Cl)nn1
18315,COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O
18316,O=C(O)CNC(=O)[C@@H]1CCCN1
18317,Nc1ccc(P(=O)(O)O)cc1
18318,COc1cccc2c1CC(=O)CC2
18319,Clc1ccccc1CN1CCCNCC1
18320,NC1CCN(C2CCCC2O)CC1
18321,O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1
18322,S=c1cnc2ccccc2[nH]1
18323,O=Cc1cc(Br)ncc1F
18324,COc1cccc(C2(O)CCCCC2CN(C)C)c1
18325,CC(=O)Nc1cc(C(=O)O)cc([N+](=O)[O-])c1
18326,C=CCc1ccc(OCC(O)CO)c(OC)c1
18327,COc1c(C)c2c(c(O)c1C/C=C(\C)CC/C=C(\C)CCC(=O)O)C(=O)OC2
18328,c1ccc(-c2cc3ccccc3[nH]2)cc1
18329,CCCCCSC(=N)N
18330,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1
18331,CC(=O)NC(c1ccccc1)c1c(O)ccc2ccccc12
18332,O=C(O)c1cc2cc(F)cc(F)c2[nH]1
18333,O=C(NCC1CC1)c1cn(CCCCCF)c2ccccc12
18334,COc1cccc(-c2cc(=O)c3cc(C)ccc3o2)c1
18335,O=C(O)c1cccc(-c2cn[nH]c2)c1
18336,CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O
18337,Nc1ccc(C2(c3ccc(N)cc3)OC(=O)c3ccccc32)cc1
18338,Nc1nc(F)nc2nc[nH]c12
18339,Brc1ccc(C2CCNCC2)cc1
18340,CSc1ncc(Cl)c(C(=O)O)n1
18341,COc1ccccc1-c1cc(C(=O)O)c2ccccc2n1
18342,FC1(F)CC12CCNC2
18343,O=C(O)[C@@H]1C[C@H](O)CN1
18344,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCCC1
18345,O=C(OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1
18346,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12
18347,Cc1n[nH]c(C)c1I
18348,N#CC(c1nc2ccccc2nc1Cl)S(=O)(=O)c1ccccc1
18349,CC(C)=CCCC12CCC(CO)(CO1)C(C)C2
18350,Cc1cc(Br)cc(S(=O)(=O)N2CCCCC2)c1
18351,Cc1ccc(C(=O)O)cc1[N+](=O)[O-]
18352,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C=O)[C@@H]1CCC2=O
18353,CN(C)c1ccccc1
18354,CC1=C(CCC(C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1=O
18355,O=C(OCc1ccccc1)N1CCC(I)CC1
18356,O=C(O)C1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1
18357,COC(=O)c1ccc2c(c1)NC(=O)CO2
18358,Fc1ccc(-c2n[nH]cc2Br)cc1
18359,c1cc2c(cc1C1CCCN1)OCCO2
18360,O=C(Nc1ccccc1)Nc1cc(Cl)ccc1Cl
18361,CC(C)CC1NC(=O)C(C)NC1=O
18362,COc1cc(CCNCc2ccccc2F)c(OC)cc1I
18363,CCC(=O)c1nccs1
18364,OCc1csc(C(F)(F)F)n1
18365,O=C(O)CNC1CS(=O)(=O)CC1O
18366,COc1cc(OC)c(C(=O)/C=C/c2ccccc2O)c(OC)c1
18367,CC1CC2(CCCCC2)NCc2cc([N+](=O)[O-])ccc21
18368,CC(C)C(=O)c1c(O)cc(O)c2c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)C2C(C)C
18369,CC1CCC2C(C(=O)O)=CC3C(O)C(C)(C)CC123
18370,CC(C)=CC(=O)C[C@H](C)c1ccc(C)cc1
18371,Nc1ccc2oc(-c3ccc(Cl)cc3)nc2c1
18372,Nc1ncc(S(=O)(=O)O)cc1Br
18373,O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(c2ccccn2)CC1
18374,CC(C)C1/C=C/C(=O)NCC/C=C/C(NC(=O)C(NC(=O)NC(C(=O)O)C(C)C)C(C)C)C(=O)N1
18375,COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br
18376,CCOC(=O)c1cc2cc(F)ccc2[nH]1
18377,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
18378,CC(=O)OCCCCCCCCCCOC(C)=O
18379,O=C(O)c1cccc(B(O)O)c1
18380,COC(=O)c1cc([N+](=O)[O-])c(C)s1
18381,CCCCCC1OC1/C=C/C(=O)CCCCCCCC(=O)O
